Experiment,Id,Run,Qubits,Layers,Layer,Spin,Phase,FlagPattern,OnesCount,CorrelatedPairs,V,alpha,delta,Vn,alphaN,deltaN 
Wormholes,3,59,5,1,1,True,0.5,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,3,60,5,1,1,True,0.5,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,3,61,5,1,1,True,0.5,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,62,5,1,1,True,0.5,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,63,5,1,1,True,0.5,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,3,64,5,1,1,True,0.5,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,3,65,5,1,1,True,0.5,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,66,5,1,1,True,0.5,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,67,5,1,1,True,0.5,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,68,5,1,1,True,0.5,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,69,5,1,1,True,0.5,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,70,5,1,1,True,0.5,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,3,71,5,1,1,True,0.5,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,72,5,1,1,True,0.5,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,73,5,1,1,True,0.5,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,3,74,5,1,1,True,0.5,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,75,5,1,1,True,0.5,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,3,76,5,1,1,True,0.5,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,3,77,5,1,1,True,0.5,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,78,5,1,1,True,0.5,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,79,5,1,1,True,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,80,5,1,1,True,0.5,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,81,5,1,1,True,0.5,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,82,5,1,1,True,0.5,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,3,83,5,1,1,True,0.5,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,3,84,5,1,1,True,0.5,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,85,5,1,1,True,0.5,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,3,86,5,1,1,True,0.5,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,3,87,5,1,1,True,0.5,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,88,5,1,1,True,0.5,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,89,5,1,1,True,0.5,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,90,5,1,1,True,0.5,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,91,5,1,1,True,0.5,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,92,5,1,1,True,0.5,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,93,5,1,1,True,0.5,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,94,5,1,1,True,0.5,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,3,95,5,1,1,True,0.5,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,96,5,1,1,True,0.5,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,3,97,5,1,1,True,0.5,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,98,5,1,1,True,0.5,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,3,99,5,1,1,True,0.5,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,3,100,5,1,1,True,0.5,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,1,5,1,1,True,0.75,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,2,5,1,1,True,0.75,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,3,5,1,1,True,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,4,5,1,1,True,0.75,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,5,5,1,1,True,0.75,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,6,5,1,1,True,0.75,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,7,5,1,1,True,0.75,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,8,5,1,1,True,0.75,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,9,5,1,1,True,0.75,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,10,5,1,1,True,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,11,5,1,1,True,0.75,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,12,5,1,1,True,0.75,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,13,5,1,1,True,0.75,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,14,5,1,1,True,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,15,5,1,1,True,0.75,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,16,5,1,1,True,0.75,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,17,5,1,1,True,0.75,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,18,5,1,1,True,0.75,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,19,5,1,1,True,0.75,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,20,5,1,1,True,0.75,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,21,5,1,1,True,0.75,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,22,5,1,1,True,0.75,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,23,5,1,1,True,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,24,5,1,1,True,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,25,5,1,1,True,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,26,5,1,1,True,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,27,5,1,1,True,0.75,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,28,5,1,1,True,0.75,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,29,5,1,1,True,0.75,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,30,5,1,1,True,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,31,5,1,1,True,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,32,5,1,1,True,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,33,5,1,1,True,0.75,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,34,5,1,1,True,0.75,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,35,5,1,1,True,0.75,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,36,5,1,1,True,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,37,5,1,1,True,0.75,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,38,5,1,1,True,0.75,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,39,5,1,1,True,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,40,5,1,1,True,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,41,5,1,1,True,0.75,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,42,5,1,1,True,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,43,5,1,1,True,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,44,5,1,1,True,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,45,5,1,1,True,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,46,5,1,1,True,0.75,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,47,5,1,1,True,0.75,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,48,5,1,1,True,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,49,5,1,1,True,0.75,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,50,5,1,1,True,0.75,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,51,5,1,1,True,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,52,5,1,1,True,0.75,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,53,5,1,1,True,0.75,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,54,5,1,1,True,0.75,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,55,5,1,1,True,0.75,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,56,5,1,1,True,0.75,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,57,5,1,1,True,0.75,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,4,58,5,1,1,True,0.75,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,59,5,1,1,True,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,60,5,1,1,True,0.75,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,61,5,1,1,True,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,62,5,1,1,True,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,63,5,1,1,True,0.75,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,64,5,1,1,True,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,65,5,1,1,True,0.75,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,66,5,1,1,True,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,67,5,1,1,True,0.75,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,68,5,1,1,True,0.75,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,69,5,1,1,True,0.75,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,70,5,1,1,True,0.75,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,71,5,1,1,True,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,72,5,1,1,True,0.75,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,73,5,1,1,True,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,74,5,1,1,True,0.75,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,75,5,1,1,True,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,76,5,1,1,True,0.75,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,77,5,1,1,True,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,78,5,1,1,True,0.75,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,79,5,1,1,True,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,80,5,1,1,True,0.75,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,81,5,1,1,True,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,82,5,1,1,True,0.75,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,83,5,1,1,True,0.75,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,84,5,1,1,True,0.75,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,4,85,5,1,1,True,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,86,5,1,1,True,0.75,...XX,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,87,5,1,1,True,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,88,5,1,1,True,0.75,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,89,5,1,1,True,0.75,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,90,5,1,1,True,0.75,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,4,91,5,1,1,True,0.75,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,92,5,1,1,True,0.75,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,93,5,1,1,True,0.75,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,94,5,1,1,True,0.75,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,95,5,1,1,True,0.75,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,4,96,5,1,1,True,0.75,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,4,97,5,1,1,True,0.75,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,4,98,5,1,1,True,0.75,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,4,99,5,1,1,True,0.75,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,4,100,5,1,1,True,0.75,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,1,5,1,1,True,1,..X.X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,2,5,1,1,True,1,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,3,5,1,1,True,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,5,4,5,1,1,True,1,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,5,5,1,1,True,1,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,6,5,1,1,True,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,7,5,1,1,True,1,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,8,5,1,1,True,1,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,9,5,1,1,True,1,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,10,5,1,1,True,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,11,5,1,1,True,1,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,12,5,1,1,True,1,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,13,5,1,1,True,1,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,14,5,1,1,True,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,15,5,1,1,True,1,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,16,5,1,1,True,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,17,5,1,1,True,1,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,18,5,1,1,True,1,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,19,5,1,1,True,1,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,20,5,1,1,True,1,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,21,5,1,1,True,1,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,22,5,1,1,True,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,5,23,5,1,1,True,1,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,24,5,1,1,True,1,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,25,5,1,1,True,1,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,26,5,1,1,True,1,..X..,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,27,5,1,1,True,1,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,28,5,1,1,True,1,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,29,5,1,1,True,1,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,30,5,1,1,True,1,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,31,5,1,1,True,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,32,5,1,1,True,1,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,33,5,1,1,True,1,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,34,5,1,1,True,1,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,35,5,1,1,True,1,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,36,5,1,1,True,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,37,5,1,1,True,1,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,38,5,1,1,True,1,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,39,5,1,1,True,1,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,40,5,1,1,True,1,X.XXX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,41,5,1,1,True,1,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,42,5,1,1,True,1,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,43,5,1,1,True,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,5,44,5,1,1,True,1,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,45,5,1,1,True,1,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,46,5,1,1,True,1,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,5,47,5,1,1,True,1,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,48,5,1,1,True,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,49,5,1,1,True,1,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,50,5,1,1,True,1,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,51,5,1,1,True,1,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,52,5,1,1,True,1,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,53,5,1,1,True,1,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,54,5,1,1,True,1,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,55,5,1,1,True,1,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,56,5,1,1,True,1,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,57,5,1,1,True,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,58,5,1,1,True,1,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,59,5,1,1,True,1,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,60,5,1,1,True,1,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,61,5,1,1,True,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,5,62,5,1,1,True,1,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,63,5,1,1,True,1,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,64,5,1,1,True,1,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,65,5,1,1,True,1,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,66,5,1,1,True,1,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,67,5,1,1,True,1,....X,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,68,5,1,1,True,1,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,69,5,1,1,True,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,70,5,1,1,True,1,X.X..,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,71,5,1,1,True,1,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,72,5,1,1,True,1,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,73,5,1,1,True,1,.X.XX,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,74,5,1,1,True,1,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,75,5,1,1,True,1,.XXXX,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,76,5,1,1,True,1,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,77,5,1,1,True,1,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,78,5,1,1,True,1,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,79,5,1,1,True,1,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,80,5,1,1,True,1,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,81,5,1,1,True,1,X....,1,3,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,82,5,1,1,True,1,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,83,5,1,1,True,1,X.X.X,3,0,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,84,5,1,1,True,1,XX.XX,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,85,5,1,1,True,1,.XX.X,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,86,5,1,1,True,1,..XX.,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,87,5,1,1,True,1,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,88,5,1,1,True,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,89,5,1,1,True,1,X..X.,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,5,90,5,1,1,True,1,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,5,91,5,1,1,True,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,5,92,5,1,1,True,1,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,93,5,1,1,True,1,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,94,5,1,1,True,1,.....,0,4,0,2.5,-2.5,0,0.5,-0.5
Wormholes,5,95,5,1,1,True,1,XXX..,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,96,5,1,1,True,1,XXX.X,4,2,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,97,5,1,1,True,1,X.XX.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,5,98,5,1,1,True,1,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,5,99,5,1,1,True,1,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,5,100,5,1,1,True,1,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,6,1,5,1,1,True,1.25,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,6,2,5,1,1,True,1.25,X...X,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,6,3,5,1,1,True,1.25,XXXXX,5,4,5,2.5,2.5,1,0.5,0.5
Wormholes,6,4,5,1,1,True,1.25,XX...,2,3,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,6,5,5,1,1,True,1.25,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,6,5,1,1,True,1.25,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,7,5,1,1,True,1.25,XXXX.,4,3,4,2.5,1.5,0.8,0.5,0.3
Wormholes,6,8,5,1,1,True,1.25,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,6,9,5,1,1,True,1.25,XX.X.,3,1,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,10,5,1,1,True,1.25,.XXX.,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,11,5,1,1,True,1.25,.XX..,2,2,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,6,12,5,1,1,True,1.25,.X.X.,2,0,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,6,13,5,1,1,True,1.25,XX..X,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,14,5,1,1,True,1.25,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,15,5,1,1,True,1.25,...X.,1,2,1,2.5,-1.5,0.2,0.5,-0.3
Wormholes,6,16,5,1,1,True,1.25,.X..X,2,1,2,2.5,-0.5,0.4,0.5,-0.1
Wormholes,6,17,5,1,1,True,1.25,..XXX,3,3,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,18,5,1,1,True,1.25,X..XX,3,2,3,2.5,0.5,0.6,0.5,0.1
Wormholes,6,19,5,1,1,True,1.25,.X...,1,2,1,2.5,-1.5,0.2,0.5,-0.3
